Age	Own.Home.	Num.Children	Income	Sex	Total.Wealth	Other.Gifts	Number.of.Gifts	Smallest.Gift	Largest.Gift	Previous.Gift	Time.Between.Gifts	Average.Gift	Current.Gift	Sqrt.Smallest.Gift	Sqrt.Largest.Gift	Sqrt.Previous.Gift	Sqrt.Average.Gift	Sqrt.Current.Gift
56	U	0	4	M	2	0	10	2	20	20	9	7.5	5	1.4142135623731	4.47213595499958	4.47213595499958	2.73861278752583	2.23606797749979
70	U	0	1	M	4	0	15	1	10	10	6	4.4	5	1	3.16227766016838	3.16227766016838	2.0976176963403	2.23606797749979
54	H	0	5	M	9	2	2	5	20	20	5	12.5	5	2.23606797749979	4.47213595499958	4.47213595499958	3.53553390593274	2.23606797749979
66	H	0	1	F	3	0	29	2	10	3	6	4.43	5	1.4142135623731	3.16227766016838	1.73205080756888	2.10475651798492	2.23606797749979
59	H	0	2	F	1	6	27	3	10	10	13	7.63	5	1.73205080756888	3.16227766016838	3.16227766016838	2.76224546338663	2.23606797749979
70	H	0	1	F	7	0	2	10	16	16	7	13	5	3.16227766016838	4	4	3.60555127546399	2.23606797749979
78	U	0	4	F	5	25	22	2	7	6	6	4.27	5	1.4142135623731	2.64575131106459	2.44948974278318	2.06639783197718	2.23606797749979
36	U	0	2	F	0	0	6	5	6	5	2	5.17	5	2.23606797749979	2.44948974278318	2.23606797749979	2.27376340018041	2.23606797749979
54	H	2	5	M	7	10	4	3	15	15	7	8.5	5	1.73205080756888	3.87298334620742	3.87298334620742	2.91547594742265	2.23606797749979
64	U	0	1	F	3	0	6	3	15	15	4	7.67	5	1.73205080756888	3.87298334620742	3.87298334620742	2.76947648482525	2.23606797749979
58	U	0	1	F	1	0	20	0.07	12	5	6	5.45	5	0.264575131106459	3.46410161513775	2.23606797749979	2.33452350598575	2.23606797749979
64	H	0	1	F	7	0	11	5	15	10	4	9.36	5	2.23606797749979	3.87298334620742	3.16227766016838	3.05941170815567	2.23606797749979
55	U	0	1	F	4	0	9	3	7	7	9	5.22	5	1.73205080756888	2.64575131106459	2.64575131106459	2.28473193175917	2.23606797749979
70	U	0	2	M	3	27	32	2	10	5	3	5.38	5	1.4142135623731	3.16227766016838	2.23606797749979	2.31948270094864	2.23606797749979
44	H	1	4	F	4	0	12	2	20	15	2	8.92	5	1.4142135623731	4.47213595499958	3.87298334620742	2.98663690461362	2.23606797749979
42	H	0	1	F	4	0	14	4	7	5	3	5.07	5	2	2.64575131106459	2.23606797749979	2.25166604983954	2.23606797749979
85	H	0	5	F	7	3	14	5	10	5	4	5.86	5	2.23606797749979	3.16227766016838	2.23606797749979	2.42074368738204	2.23606797749979
68	H	0	5	F	8	0	16	3	8	5	2	5.06	5	1.73205080756888	2.82842712474619	2.23606797749979	2.2494443758404	2.23606797749979
44	H	1	6	F	6	0	2	10	16	16	8	13	5	3.16227766016838	4	4	3.60555127546399	2.23606797749979
52	H	0	5	M	8	2	10	3	15	15	5	7.2	5	1.73205080756888	3.87298334620742	3.87298334620742	2.68328157299975	2.23606797749979
60	H	0	5	M	5	0	18	2	5	5	9	4	5	1.4142135623731	2.23606797749979	2.23606797749979	2	2.23606797749979
58	H	0	7	F	4	0	16	3	6	5	23	4.5	5	1.73205080756888	2.44948974278318	2.23606797749979	2.12132034355964	2.23606797749979
51	H	0	4	F	6	0	1	20	20	20	0	20	5	4.47213595499958	4.47213595499958	4.47213595499958	4.47213595499958	2.23606797749979
77	U	0	1	F	3	0	33	2	6	5	6	4.61	5	1.4142135623731	2.44948974278318	2.23606797749979	2.14709105535839	2.23606797749979
74	H	0	4	F	3	0	18	5	7	5	6	5.33	5	2.23606797749979	2.64575131106459	2.23606797749979	2.30867927612304	2.23606797749979
45	H	1	2	F	1	2	19	1.25	7	7	4	4.59	5	1.11803398874989	2.64575131106459	2.64575131106459	2.14242852856286	2.23606797749979
76	H	0	1	F	3	0	14	1	10	6	7	5.29	5	1	3.16227766016838	2.44948974278318	2.3	2.23606797749979
50	U	1	5	M	8	0	12	5	10	10	3	8.33	5	2.23606797749979	3.16227766016838	3.16227766016838	2.88617393793236	2.23606797749979
76	H	0	5	F	9	2	16	3	5	5	4	4.75	5	1.73205080756888	2.23606797749979	2.23606797749979	2.17944947177034	2.23606797749979
78	H	0	3	M	5	9	21	1.5	10	10	12	5.55	5	1.22474487139159	3.16227766016838	3.16227766016838	2.35584379787795	2.23606797749979
57	H	0	1	M	9	0	22	2	7	5	7	4.41	5	1.4142135623731	2.64575131106459	2.23606797749979	2.1	2.23606797749979
49	H	0	1	F	6	0	8	3	6	5	3	4.88	5	1.73205080756888	2.44948974278318	2.23606797749979	2.20907220343745	2.23606797749979
92	U	0	1	F	7	0	38	1	5	5	6	3.82	5	1	2.23606797749979	2.23606797749979	1.95448202856921	2.23606797749979
66	H	0	1	F	3	0	16	3	16	7	7	5.56	5	1.73205080756888	4	2.64575131106459	2.35796522451032	2.23606797749979
50	U	0	5	F	1	0	13	3	15	3	9	5	5	1.73205080756888	3.87298334620742	1.73205080756888	2.23606797749979	2.23606797749979
86	H	0	4	F	7	6	31	3	9	5	10	4.26	5	1.73205080756888	3	2.23606797749979	2.06397674405503	2.23606797749979
77	H	0	6	M	2	5	23	2	5	3	4	3.17	5	1.4142135623731	2.23606797749979	1.73205080756888	1.78044938147649	2.23606797749979
62	U	0	1	F	5	0	25	2	14	11	16	7.32	5	1.4142135623731	3.74165738677394	3.3166247903554	2.70554985169374	2.23606797749979
72	H	0	4	F	8	14	13	10	15	14	5	12.08	5	3.16227766016838	3.87298334620742	3.74165738677394	3.47562943939655	2.23606797749979
73	H	0	1	M	0	4	16	5	20	5	2	11.38	5	2.23606797749979	4.47213595499958	2.23606797749979	3.3734255586866	2.23606797749979
43	H	0	1	F	8	0	17	5	10	10	7	6.71	5	2.23606797749979	3.16227766016838	3.16227766016838	2.59036676939772	2.23606797749979
61	H	0	2	M	2	0	16	2	7	5	12	4.44	5	1.4142135623731	2.64575131106459	2.23606797749979	2.10713075057055	2.23606797749979
43	U	0	1	F	5	0	9	3	15	15	13	8.11	5	1.73205080756888	3.87298334620742	3.87298334620742	2.84780617317963	2.23606797749979
74	U	0	1	F	1	0	1	16	16	16	3	16	5	4	4	4	4	2.23606797749979
40	H	0	1	F	2	0	23	3	10	5	7	5.52	5	1.73205080756888	3.16227766016838	2.23606797749979	2.34946802489415	2.23606797749979
88	H	0	2	F	1	5	21	2	10	7	7	4.43	5	1.4142135623731	3.16227766016838	2.64575131106459	2.10475651798492	2.23606797749979
48	U	0	1	F	9	0	7	3	10	5	1	6.57	5	1.73205080756888	3.16227766016838	2.23606797749979	2.56320112359526	2.23606797749979
44	U	0	1	F	5	0	16	1	5	5	21	2.63	5	1	2.23606797749979	2.23606797749979	1.62172747402269	2.23606797749979
51	H	0	1	F	4	0	10	3	7	3	5	5	5	1.73205080756888	2.64575131106459	1.73205080756888	2.23606797749979	2.23606797749979
62	H	0	4	F	7	0	20	5	10	8	5	7.05	5	2.23606797749979	3.16227766016838	2.82842712474619	2.65518360947035	2.23606797749979
56	H	0	1	M	6	0	12	8	17	17	10	12.17	5	2.82842712474619	4.12310562561766	4.12310562561766	3.48855270850248	2.23606797749979
51	H	0	1	F	4	0	7	5	15	15	3	7.86	5	2.23606797749979	3.87298334620742	3.87298334620742	2.80356915377524	2.23606797749979
76	H	0	2	M	1	14	8	10	10	10	2	10	5	3.16227766016838	3.16227766016838	3.16227766016838	3.16227766016838	2.23606797749979
24	H	0	3	M	0	19	8	3	7	5	9	4.75	5	1.73205080756888	2.64575131106459	2.23606797749979	2.17944947177034	2.23606797749979
57	U	0	1	F	5	0	52	5	5	5	1	5	5	2.23606797749979	2.23606797749979	2.23606797749979	2.23606797749979	2.23606797749979
48	H	0	7	M	6	0	7	5	20	5	2	8.57	5	2.23606797749979	4.47213595499958	2.23606797749979	2.92745623366089	2.23606797749979
65	H	0	5	M	8	0	8	2	6	6	12	5	5	1.4142135623731	2.44948974278318	2.44948974278318	2.23606797749979	2.23606797749979
69	U	0	1	F	3	0	11	2	6	5	12	4.36	5	1.4142135623731	2.44948974278318	2.23606797749979	2.08806130178211	2.23606797749979
64	U	0	1	F	8	0	20	2	20	20	9	6.8	5	1.4142135623731	4.47213595499958	4.47213595499958	2.60768096208106	2.23606797749979
69	H	0	3	F	9	4	15	3	5	3	2	3.8	5	1.73205080756888	2.23606797749979	1.73205080756888	1.94935886896179	2.23606797749979
44	U	0	6	M	6	1	6	3	10	8	1	7.67	5	1.73205080756888	3.16227766016838	2.82842712474619	2.76947648482525	2.23606797749979
51	U	0	5	F	6	5	12	5	10	6	8	7.92	5	2.23606797749979	3.16227766016838	2.44948974278318	2.81424945589406	2.23606797749979
59	H	0	1	F	4	0	7	5	15	15	2	9.86	5	2.23606797749979	3.87298334620742	3.87298334620742	3.14006369362152	2.23606797749979
57	U	0	2	M	7	0	20	2	7	5	1	4.25	5	1.4142135623731	2.64575131106459	2.23606797749979	2.06155281280883	2.23606797749979
54	H	0	1	M	8	0	18	5	10	10	12	7.61	5	2.23606797749979	3.16227766016838	3.16227766016838	2.75862284482674	2.23606797749979
79	U	0	3	F	7	2	23	2	5	3	12	4.35	5	1.4142135623731	2.23606797749979	1.73205080756888	2.08566536146142	2.23606797749979
67	H	0	1	F	7	0	21	1.25	6	5	7	3.3	5	1.11803398874989	2.44948974278318	2.23606797749979	1.81659021245849	2.23606797749979
72	U	0	2	F	2	1	12	3	7	3	5	5.17	5	1.73205080756888	2.64575131106459	1.73205080756888	2.27376340018041	2.23606797749979
48	H	0	6	F	9	0	4	10	16	16	19	12.5	5	3.16227766016838	4	4	3.53553390593274	2.23606797749979
77	H	0	2	M	2	24	17	0	12	0	13	8.65	5	0	3.46410161513775	0	2.94108823397055	2.23606797749979
79	H	0	1	F	8	0	7	2	10	6	3	4.71	5	1.4142135623731	3.16227766016838	2.44948974278318	2.17025344142107	2.23606797749979
60	H	0	1	F	1	4	21	2	25	25	15	5	5	1.4142135623731	5	5	2.23606797749979	2.23606797749979
41	H	2	4	M	6	0	15	3	7	5	11	5.13	5	1.73205080756888	2.64575131106459	2.23606797749979	2.26495033058122	2.23606797749979
49	H	0	4	F	6	0	19	0	9	5	15	6.16	5	0	3	2.23606797749979	2.48193472919817	2.23606797749979
57	H	0	2	F	7	1	35	4	6	5	4	5	5	2	2.44948974278318	2.23606797749979	2.23606797749979	2.23606797749979
76	U	0	2	F	7	8	24	3	11	11	2	7.08	5	1.73205080756888	3.3166247903554	3.3166247903554	2.66082693913001	2.23606797749979
54	H	1	5	M	9	5	5	10	21	20	5	15.6	5	3.16227766016838	4.58257569495584	4.47213595499958	3.9496835316263	2.23606797749979
64	H	0	4	M	9	8	9	3	15	12	8	9	5	1.73205080756888	3.87298334620742	3.46410161513775	3	2.23606797749979
69	H	0	3	F	0	10	13	3	7	5	3	5.08	5	1.73205080756888	2.64575131106459	2.23606797749979	2.25388553391693	2.23606797749979
49	H	0	3	F	4	0	13	2	10	10	5	5.08	5	1.4142135623731	3.16227766016838	3.16227766016838	2.25388553391693	2.23606797749979
76	H	0	7	F	9	1	5	3	10	6	4	5.8	5	1.73205080756888	3.16227766016838	2.44948974278318	2.40831891575846	2.23606797749979
50	H	1	7	F	8	0	2	10	16	16	7	13	5	3.16227766016838	4	4	3.60555127546399	2.23606797749979
79	H	0	1	F	5	0	17	2	5	5	10	4.35	5	1.4142135623731	2.23606797749979	2.23606797749979	2.08566536146142	2.23606797749979
52	H	0	4	M	8	0	14	4	10	5	9	5.29	5	2	3.16227766016838	2.23606797749979	2.3	2.23606797749979
60	U	0	1	F	4	0	20	2	7	5	8	3.15	5	1.4142135623731	2.64575131106459	2.23606797749979	1.77482393492988	2.23606797749979
70	H	0	5	M	8	0	5	5	15	15	6	9.4	5	2.23606797749979	3.87298334620742	3.87298334620742	3.06594194335118	2.23606797749979
58	H	1	4	F	6	0	2	10	20	10	2	15	5	3.16227766016838	4.47213595499958	3.16227766016838	3.87298334620742	2.23606797749979
73	H	0	1	F	4	12	11	3	12	5	13	5.73	5	1.73205080756888	3.46410161513775	2.23606797749979	2.39374184071716	2.23606797749979
65	H	0	6	M	6	5	9	3	10	5	1	5.44	5	1.73205080756888	3.16227766016838	2.23606797749979	2.33238075793812	2.23606797749979
76	H	0	5	M	4	0	21	1	6	5	11	4.62	5	1	2.44948974278318	2.23606797749979	2.14941852602047	2.23606797749979
62	H	0	5	M	9	2	20	3	7	5	6	4.4	5	1.73205080756888	2.64575131106459	2.23606797749979	2.0976176963403	2.23606797749979
60	H	0	5	M	1	5	15	2	10	10	5	5.13	5	1.4142135623731	3.16227766016838	3.16227766016838	2.26495033058122	2.23606797749979
84	U	1	1	F	1	3	18	2	6	6	7	4.44	5	1.4142135623731	2.44948974278318	2.44948974278318	2.10713075057055	2.23606797749979
82	H	0	4	M	8	0	13	3	7	7	4	4.92	5	1.73205080756888	2.64575131106459	2.64575131106459	2.21810730128188	2.23606797749979
54	U	0	5	M	7	10	16	3	7	7	7	4.69	5	1.73205080756888	2.64575131106459	2.64575131106459	2.16564078277077	2.23606797749979
76	H	0	4	F	3	5	49	3	21	9	7	7.57	5	1.73205080756888	4.58257569495584	3	2.75136329843952	2.23606797749979
76	H	0	2	F	6	2	10	3	8	6	3	4.9	5	1.73205080756888	2.82842712474619	2.44948974278318	2.21359436211787	2.23606797749979
37	H	0	4	M	8	1	12	3	23	10	1	9.83	5	1.73205080756888	4.79583152331272	3.16227766016838	3.13528308131818	2.23606797749979
34	U	2	2	F	5	0	17	5	15	10	0	8.47	5	2.23606797749979	3.87298334620742	3.16227766016838	2.91032644217105	2.23606797749979
79	H	1	2	M	0	13	28	2	10	3	20	3.36	5	1.4142135623731	3.16227766016838	1.73205080756888	1.83303027798234	2.23606797749979
76	U	0	2	M	7	0	17	2	7	5	6	4.71	5	1.4142135623731	2.64575131106459	2.23606797749979	2.17025344142107	2.23606797749979
64	H	0	1	F	0	0	23	3	7	4	5	4.83	5	1.73205080756888	2.64575131106459	2	2.19772609758359	2.23606797749979
58	U	0	4	F	8	0	12	1	10	10	2	5	5	1	3.16227766016838	3.16227766016838	2.23606797749979	2.23606797749979
32	U	0	1	F	3	0	7	3	10	7	7	7	5	1.73205080756888	3.16227766016838	2.64575131106459	2.64575131106459	2.23606797749979
66	H	0	4	F	7	9	26	3	11	9	4	7.08	5	1.73205080756888	3.3166247903554	3	2.66082693913001	2.23606797749979
42	U	0	3	F	3	5	11	5	5	5	14	5	5	2.23606797749979	2.23606797749979	2.23606797749979	2.23606797749979	2.23606797749979
75	H	0	5	F	9	24	14	3	7	7	12	5.21	5	1.73205080756888	2.64575131106459	2.64575131106459	2.28254244210267	2.23606797749979
77	H	0	2	F	3	3	23	2	6	5	3	4.61	5	1.4142135623731	2.44948974278318	2.23606797749979	2.14709105535839	2.23606797749979
41	H	0	5	F	9	3	8	5	20	20	12	13	5	2.23606797749979	4.47213595499958	4.47213595499958	3.60555127546399	2.23606797749979
59	U	0	2	F	0	2	5	2	10	10	2	6.6	5	1.4142135623731	3.16227766016838	3.16227766016838	2.56904651573303	2.23606797749979
65	U	0	2	M	9	0	7	3	6	5	1	4.57	5	1.73205080756888	2.44948974278318	2.23606797749979	2.1377558326432	2.23606797749979
53	H	0	1	M	5	0	34	3	14	5	9	7.24	5	1.73205080756888	3.74165738677394	2.23606797749979	2.69072480941474	2.23606797749979
51	H	1	7	M	9	11	14	3	10	5	12	5.36	5	1.73205080756888	3.16227766016838	2.23606797749979	2.31516738055805	2.23606797749979
61	H	1	2	F	3	3	19	2	10	10	8	3.53	5	1.4142135623731	3.16227766016838	3.16227766016838	1.87882942280559	2.23606797749979
40	H	2	5	F	9	0	6	3	10	10	5	5.17	5	1.73205080756888	3.16227766016838	3.16227766016838	2.27376340018041	2.23606797749979
63	U	0	1	M	0	0	12	3	10	7	8	5.58	5	1.73205080756888	3.16227766016838	2.64575131106459	2.36220236220354	2.23606797749979
45	H	0	1	F	4	0	16	3	7	3	21	4.75	5	1.73205080756888	2.64575131106459	1.73205080756888	2.17944947177034	2.23606797749979
90	U	0	3	F	4	0	34	3	8	5	2	5.09	5	1.73205080756888	2.82842712474619	2.23606797749979	2.2561028345357	2.23606797749979
77	H	0	5	F	2	11	8	5	10	10	9	7.13	5	2.23606797749979	3.16227766016838	3.16227766016838	2.67020598456374	2.23606797749979
74	H	0	2	F	6	0	8	10	15	15	31	11.63	5	3.16227766016838	3.87298334620742	3.87298334620742	3.41027858099599	2.23606797749979
58	H	0	7	F	8	0	12	5	35	25	6	18	5	2.23606797749979	5.91607978309962	5	4.24264068711928	2.23606797749979
44	H	2	7	F	3	0	14	4	15	5	6	8.93	5	2	3.87298334620742	2.23606797749979	2.98831055949679	2.23606797749979
53	H	2	2	F	7	29	19	2	5	2	15	4	5	1.4142135623731	2.23606797749979	1.4142135623731	2	2.23606797749979
71	H	0	2	M	2	5	16	2	6	4	3	3.69	5	1.4142135623731	2.44948974278318	2	1.92093727122985	2.23606797749979
68	U	0	1	F	8	0	6	5	20	20	13	9.17	5	2.23606797749979	4.47213595499958	4.47213595499958	3.02820078594534	2.23606797749979
68	H	0	4	M	6	1	7	5	5	5	12	5	5	2.23606797749979	2.23606797749979	2.23606797749979	2.23606797749979	2.23606797749979
62	H	1	4	F	4	0	17	3	11	5	3	6.12	5	1.73205080756888	3.3166247903554	2.23606797749979	2.4738633753706	2.23606797749979
72	U	1	1	F	2	0	16	5	10	5	4	5.38	5	2.23606797749979	3.16227766016838	2.23606797749979	2.31948270094864	2.23606797749979
75	H	0	1	M	6	0	18	0	15	5	10	7.67	5	0	3.87298334620742	2.23606797749979	2.76947648482525	2.23606797749979
66	H	0	2	M	1	35	1	15	15	15	4	15	5	3.87298334620742	3.87298334620742	3.87298334620742	3.87298334620742	2.23606797749979
56	U	0	1	M	4	0	15	3	10	7	8	5.33	5	1.73205080756888	3.16227766016838	2.64575131106459	2.30867927612304	2.23606797749979
72	U	0	3	M	4	7	22	2	5	3	3	3.73	5	1.4142135623731	2.23606797749979	1.73205080756888	1.9313207915828	2.23606797749979
72	H	0	6	M	7	1	18	3	5	5	5	4.83	5	1.73205080756888	2.23606797749979	2.23606797749979	2.19772609758359	2.23606797749979
54	U	0	1	F	7	0	12	1.25	10	10	5	4.52	5	1.11803398874989	3.16227766016838	3.16227766016838	2.12602916254693	2.23606797749979
75	H	0	2	M	3	0	22	2	8	6	3	4.5	5	1.4142135623731	2.82842712474619	2.44948974278318	2.12132034355964	2.23606797749979
74	H	0	2	F	6	0	18	5	11	10	9	6.22	5	2.23606797749979	3.3166247903554	3.16227766016838	2.49399278266799	2.23606797749979
47	H	3	5	F	8	0	20	2	7	5	3	4.5	5	1.4142135623731	2.64575131106459	2.23606797749979	2.12132034355964	2.23606797749979
68	H	0	2	F	6	12	5	5	20	20	6	10	5	2.23606797749979	4.47213595499958	4.47213595499958	3.16227766016838	2.23606797749979
71	H	0	1	F	6	0	15	4	7	5	14	5.4	5	2	2.64575131106459	2.23606797749979	2.32379000772445	2.23606797749979
46	U	0	4	F	6	0	7	5	10	5	13	6	5	2.23606797749979	3.16227766016838	2.23606797749979	2.44948974278318	2.23606797749979
60	H	1	3	F	1	2	17	3	20	15	1	11.94	5	1.73205080756888	4.47213595499958	3.87298334620742	3.4554305086342	2.23606797749979
55	H	1	6	F	9	4	7	5	7	7	7	5.43	5	2.23606797749979	2.64575131106459	2.64575131106459	2.33023603954621	2.23606797749979
85	H	0	5	F	6	2	20	3	7	5	4	5.55	5	1.73205080756888	2.64575131106459	2.23606797749979	2.35584379787795	2.23606797749979
77	H	0	5	M	7	0	18	5	10	8	11	6.06	5	2.23606797749979	3.16227766016838	2.82842712474619	2.46170672501823	2.23606797749979
42	H	0	2	M	3	0	3	6	20	20	1	12	5	2.44948974278318	4.47213595499958	4.47213595499958	3.46410161513775	2.23606797749979
33	U	0	1	M	7	0	25	5	11	5	4	8.4	5	2.23606797749979	3.3166247903554	2.23606797749979	2.89827534923789	2.23606797749979
58	H	0	6	F	2	4	5	5	7	6	6	5.6	5	2.23606797749979	2.64575131106459	2.44948974278318	2.36643191323985	2.23606797749979
57	U	0	1	F	0	18	32	0	20	5	10	8.09	5	0	4.47213595499958	2.23606797749979	2.84429253066558	2.23606797749979
66	H	0	1	M	2	13	14	1.5	8	8	3	4.96	5	1.22474487139159	2.82842712474619	2.82842712474619	2.22710574513201	2.23606797749979
50	H	0	5	M	2	5	17	3	12	5	4	6.59	5	1.73205080756888	3.46410161513775	2.23606797749979	2.56709953059869	2.23606797749979
69	H	0	1	M	5	0	25	5	12	5	10	9.36	5	2.23606797749979	3.46410161513775	2.23606797749979	3.05941170815567	2.23606797749979
70	H	2	4	F	9	0	15	2	10	5	4	6.67	5	1.4142135623731	3.16227766016838	2.23606797749979	2.58263431402899	2.23606797749979
55	U	1	1	F	7	0	48	0	16	0	2	4.5	5	0	4	0	2.12132034355964	2.23606797749979
40	H	2	4	M	9	0	11	3	15	15	3	9.36	5	1.73205080756888	3.87298334620742	3.87298334620742	3.05941170815567	2.23606797749979
49	U	0	2	M	5	2	19	1	10	3	7	3.58	5	1	3.16227766016838	1.73205080756888	1.89208879284245	2.23606797749979
84	H	0	2	M	3	9	12	3	12	10	5	7.33	5	1.73205080756888	3.46410161513775	3.16227766016838	2.70739727413618	2.23606797749979
75	U	0	1	M	5	0	12	5	20	10	3	10.83	5	2.23606797749979	4.47213595499958	3.16227766016838	3.29089653438087	2.23606797749979
61	H	0	5	F	4	13	7	5	10	5	3	6.43	5	2.23606797749979	3.16227766016838	2.23606797749979	2.53574446662119	2.23606797749979
70	H	0	3	F	6	2	35	3	7	5	7	5	5	1.73205080756888	2.64575131106459	2.23606797749979	2.23606797749979	2.23606797749979
61	H	0	5	M	6	0	22	3	6	5	3	4.91	5	1.73205080756888	2.44948974278318	2.23606797749979	2.21585198061603	2.23606797749979
82	H	0	1	M	5	0	25	2	9	5	2	3.72	5	1.4142135623731	3	2.23606797749979	1.92873015219859	2.23606797749979
54	H	0	1	M	2	0	10	5	5	5	12	5	5	2.23606797749979	2.23606797749979	2.23606797749979	2.23606797749979	2.23606797749979
24	H	1	5	F	8	5	43	2	10	6	6	4.07	5	1.4142135623731	3.16227766016838	2.44948974278318	2.0174241001832	2.23606797749979
75	U	0	3	F	6	0	19	3	10	9	10	7.89	5	1.73205080756888	3.16227766016838	3	2.80891438103763	2.23606797749979
53	U	0	7	F	6	0	20	3	17	5	8	8	5	1.73205080756888	4.12310562561766	2.23606797749979	2.82842712474619	2.23606797749979
62	U	1	2	M	6	0	14	3	9	3	44	5.14	5	1.73205080756888	3	1.73205080756888	2.26715680975093	2.23606797749979
76	H	0	3	M	2	5	22	3	6	5	6	4.77	5	1.73205080756888	2.44948974278318	2.23606797749979	2.18403296678416	2.23606797749979
66	H	0	4	F	3	1	6	5	15	8	6	7.5	5	2.23606797749979	3.87298334620742	2.82842712474619	2.73861278752583	2.23606797749979
69	U	0	1	M	9	0	30	3	10	7	5	6.3	5	1.73205080756888	3.16227766016838	2.64575131106459	2.50998007960223	2.23606797749979
78	H	0	5	F	3	6	7	3	12	5	10	7.86	5	1.73205080756888	3.46410161513775	2.23606797749979	2.80356915377524	2.23606797749979
78	U	0	2	F	4	5	36	3	7	6	8	5.56	5	1.73205080756888	2.64575131106459	2.44948974278318	2.35796522451032	2.23606797749979
77	U	0	1	F	5	0	35	3	7	5	7	5.06	5	1.73205080756888	2.64575131106459	2.23606797749979	2.2494443758404	2.23606797749979
59	H	0	1	F	1	0	3	5	10	10	0	8.33	5	2.23606797749979	3.16227766016838	3.16227766016838	2.88617393793236	2.23606797749979
97	U	0	2	F	6	2	27	3	11	8	2	6.67	5	1.73205080756888	3.3166247903554	2.82842712474619	2.58263431402899	2.23606797749979
66	H	0	7	F	0	8	14	3	11	6	12	5.57	5	1.73205080756888	3.3166247903554	2.44948974278318	2.36008474424119	2.23606797749979
66	U	0	2	F	3	0	6	3	10	10	4	4.83	5	1.73205080756888	3.16227766016838	3.16227766016838	2.19772609758359	2.23606797749979
73	H	0	4	M	5	1	12	3	10	10	10	8.33	5	1.73205080756888	3.16227766016838	3.16227766016838	2.88617393793236	2.23606797749979
68	U	0	1	M	2	0	11	3	7	5	5	5.64	5	1.73205080756888	2.64575131106459	2.23606797749979	2.37486841740758	2.23606797749979
61	U	0	1	F	3	1	15	2	6	5	5	5	5	1.4142135623731	2.44948974278318	2.23606797749979	2.23606797749979	2.23606797749979
20	H	0	5	F	1	0	25	5	17	17	5	10.64	5	2.23606797749979	4.12310562561766	4.12310562561766	3.26190128606002	2.23606797749979
69	H	0	2	M	0	4	7	3	15	15	2	6.14	5	1.73205080756888	3.87298334620742	3.87298334620742	2.47790233867277	2.23606797749979
78	H	0	5	F	2	9	13	3	10	5	13	5.92	5	1.73205080756888	3.16227766016838	2.23606797749979	2.43310501211929	2.23606797749979
27	U	0	3	F	9	0	5	3	10	6	1	5.8	5	1.73205080756888	3.16227766016838	2.44948974278318	2.40831891575846	2.23606797749979
81	H	1	2	F	2	240	23	5	25	5	10	9.91	5	2.23606797749979	5	2.23606797749979	3.14801524773944	2.23606797749979
49	H	0	5	M	6	6	5	3	10	3	3	4.8	4.5	1.73205080756888	3.16227766016838	1.73205080756888	2.19089023002066	2.12132034355964
62	H	0	3	F	8	10	15	2	7	5	12	4.07	4	1.4142135623731	2.64575131106459	2.23606797749979	2.0174241001832	2
59	H	0	7	M	8	12	27	2	6	5	2	3.63	4	1.4142135623731	2.44948974278318	2.23606797749979	1.90525588832577	2
73	H	0	1	M	0	0	29	2	6	6	8	4.34	4	1.4142135623731	2.44948974278318	2.44948974278318	2.08326666559997	2
81	H	0	3	M	3	7	20	3	5	3	9	4.9	4	1.73205080756888	2.23606797749979	1.73205080756888	2.21359436211787	2
49	H	0	6	F	9	1	17	3	5	4	7	3.41	4	1.73205080756888	2.23606797749979	2	1.84661853126194	2
39	U	0	1	M	2	0	16	2	5	5	0	3.81	4	1.4142135623731	2.23606797749979	2.23606797749979	1.95192212959431	2
66	H	0	2	F	4	1	16	2	6	4	6	3.69	4	1.4142135623731	2.44948974278318	2	1.92093727122985	2
85	H	0	1	F	3	0	44	3	5	5	5	3.61	4	1.73205080756888	2.23606797749979	2.23606797749979	1.9	2
